725557,Start32253,39217,32767,32767,32767,32767
725591,Start32253,39096,32767,32767,32767,32767
725625,Start32251,38681,32767,32767,32767,32767
725659,Start32263,38384,32767,32767,32767,32767
725693,Start32256,38076,32767,32767,32767,32767
725726,Start32244,37758,32767,32767,32767,32767
725760,Start32248,37456,32767,32767,32767,32767
725794,Start32259,37155,32767,32767,32767,32767
725828,Start32259,36852,32767,32767,32767,32767
725862,Start32270,36562,32767,32767,32767,32767
725896,Start32280,36288,32767,32767,32767,32767
725930,Start32281,36014,32767,32767,32767,32767
725965,Start32278,35738,32767,32767,32767,32767
725999,Start32290,35506,32767,32767,32767,32767
726033,Start32285,35259,32767,32767,32767,32767
726067,Start32273,35013,32767,32767,32767,32767
726100,Start32272,34783,32767,32767,32767,32767
726134,Start32277,34562,32767,32767,32767,32767
726168,Start32277,34364,32767,32767,32767,32767
726202,Start32277,34182,32767,32767,32767,32767
726236,Start32273,34146,32767,32767,32767,32767
726270,Start32263,34080,32767,32767,32767,32767
726304,Start32263,33982,32767,32767,32767,32767
726338,Start32256,33987,32767,32767,32767,32767
726372,Start32250,34130,32767,32767,32767,32767
726406,Start32254,34069,32767,32767,32767,32767
726440,Start32266,34325,32767,32767,32767,32767
726473,Start32277,34413,32767,32767,32767,32767
726507,Start32287,34527,32767,32767,32767,32767
726541,Start32296,34528,32767,32767,32767,32767
726575,Start32301,34448,32767,32767,32767,32767
726609,Start32316,34452,32767,32767,32767,32767
726643,Start32334,34285,32767,32767,32767,32767
726677,Start32355,34209,32767,32767,32767,32767
726711,Start32381,34162,32767,32767,32767,32767
726745,Start32417,34163,32767,32767,32767,32767
726779,Start32459,34478,32767,32767,32767,32767
726813,Start32515,34927,32767,32767,32767,32767
726846,Start32555,35863,32767,32767,32767,32767
726880,Start32472,36159,32767,32767,32767,32767
726914,Start32418,36129,32767,32767,32767,32767
726948,Start32391,36175,32767,32767,32767,32767
726982,Start32361,35991,32767,32767,32767,32767
727016,Start32377,35801,32767,32767,32767,32767
727049,Start32423,35747,32767,32767,32767,32767
727083,Start32447,35574,32767,32767,32767,32767
727117,Start32479,35580,32767,32767,32767,32767
727151,Start32460,35622,32767,32767,32767,32767
727184,Start32469,35598,32767,32767,32767,32767
727219,Start32478,35588,32767,32767,32767,32767
727253,Start32479,35488,32767,32767,32767,32767
727286,Start32479,35464,32767,32767,32767,32767
727320,Start32482,35378,32767,32767,32767,32767
727354,Start32487,35360,32767,32767,32767,32767
727388,Start32490,35367,32767,32767,32767,32767
727422,Start32491,35411,32767,32767,32767,32767
727455,Start32491,35394,32767,32767,32767,32767
727489,Start32522,35466,32767,32767,32767,32767
727523,Start32531,35424,32767,32767,32767,32767
727557,Start32547,35520,32767,32767,32767,32767
727591,Start32535,35560,32767,32767,32767,32767
727625,Start32564,35463,32767,32767,32767,32767
727659,Start32581,35395,32767,32767,32767,32767
727693,Start32582,35401,32767,32767,32767,32767
727727,Start32580,35359,32767,32767,32767,32767
727761,Start32616,35315,32767,32767,32767,32767
727795,Start32646,35348,32767,32767,32767,32767
727828,Start32623,35375,32767,32767,32767,32767
727862,Start32662,35476,32767,32767,32767,32767
727896,Start32679,35629,32767,32767,32767,32767
727930,Start32677,35680,32767,32767,32767,32767
727964,Start32678,35705,32767,32767,32767,32767
727999,Start32677,35697,32767,32767,32767,32767
728035,Start32685,35712,32767,32767,32767,32767
728069,Start32687,35708,32767,32767,32767,32767
728103,Start32691,35858,32767,32767,32767,32767
728137,Start32695,35895,32767,32767,32767,32767
728171,Start32696,35744,32767,32767,32767,32767
728204,Start32701,35709,32767,32767,32767,32767
728238,Start32703,35720,32767,32767,32767,32767
728272,Start32705,35687,32767,32767,32767,32767
728306,Start32706,35729,32767,32767,32767,32767
728340,Start32707,35787,32767,32767,32767,32767
728374,Start32697,35782,32767,32767,32767,32767
728407,Start32682,35807,32767,32767,32767,32767
728441,Start32683,35835,32767,32767,32767,32767
728475,Start32665,35914,32767,32767,32767,32767
728509,Start32649,36003,32767,32767,32767,32767
728543,Start32657,36088,32767,32767,32767,32767
728577,Start32662,40164,32767,32767,32767,32767
728611,Start32658,40182,32767,32767,32767,32767
728645,Start32651,39833,32767,32767,32767,32767
728679,Start32647,38061,32767,32767,32767,32767
728713,Start32643,36293,32767,32767,32767,32767
728747,Start32643,35769,32767,32767,32767,32767
728780,Start32654,36108,32767,32767,32767,32767
728814,Start32654,36318,32767,32767,32767,32767
728848,Start32653,36438,32767,32767,32767,32767
728882,Start32671,36807,32767,32767,32767,32767
728916,Start32666,36737,32767,32767,32767,32767
728950,Start32666,36601,32767,32767,32767,32767
728984,Start32667,36544,32767,32767,32767,32767
729018,Start32665,36432,32767,32767,32767,32767
729052,Start32666,36349,32767,32767,32767,32767
729086,Start32664,36309,32767,32767,32767,32767
729120,Start32644,36272,32767,32767,32767,32767
729153,Start32638,36257,32767,32767,32767,32767
729187,Start32621,36910,32767,32767,32767,32767
729221,Start32637,36790,32767,32767,32767,32767
729255,Start32660,36448,32767,32767,32767,32767
729289,Start32668,36693,32767,32767,32767,32767
729323,Start32705,36647,32767,32767,32767,32767
729357,Start32695,36488,32767,32767,32767,32767
729391,Start32692,36450,32767,32767,32767,32767
729425,Start32690,36450,32767,32767,32767,32767
729459,Start32686,36461,32767,32767,32767,32767
729493,Start32684,36504,32767,32767,32767,32767
729526,Start32677,37432,32767,32767,32767,32767
729560,Start32649,37174,32767,32767,32767,32767
729594,Start32658,37224,32767,32767,32767,32767
729628,Start32624,37166,32767,32767,32767,32767
729662,Start32630,36883,32767,32767,32767,32767
729697,Start32629,36525,32767,32767,32767,32767
729730,Start32633,36321,32767,32767,32767,32767
729764,Start32631,36178,32767,32767,32767,32767
729798,Start32630,36125,32767,32767,32767,32767
729832,Start32631,36200,32767,32767,32767,32767
729866,Start32629,36244,32767,32767,32767,32767
729900,Start32629,36442,32767,32767,32767,32767
729934,Start32630,36564,32767,32767,32767,32767
729968,Start32629,36611,32767,32767,32767,32767
730002,Start32629,36645,32767,32767,32767,32767
730036,Start32580,39434,32767,32767,32767,32767
730070,Start32555,39559,32767,32767,32767,32767
730103,Start32474,39310,32767,32767,32767,32767
730137,Start32432,37267,32767,32767,32767,32767
730171,Start32452,36259,32767,32767,32767,32767
730204,Start32462,36818,32767,32767,32767,32767
730238,Start32467,36744,32767,32767,32767,32767
730272,Start32558,37868,32767,32767,32767,32767
730306,Start32582,39097,32767,32767,32767,32767
730340,Start32633,38801,32767,32767,32767,32767
730373,Start32614,38591,32767,32767,32767,32767
730407,Start32619,36992,32767,32767,32767,32767
730441,Start32607,35611,32767,32767,32767,32767
730475,Start32632,36261,32767,32767,32767,32767
730509,Start32615,37162,32767,32767,32767,32767
730543,Start32659,36775,32767,32767,32767,32767
730577,Start32633,36952,32767,32767,32767,32767
730611,Start32635,35837,32767,32767,32767,32767
730645,Start32626,34887,32767,32767,32767,32767
730679,Start32623,34699,32767,32767,32767,32767
730713,Start32629,34312,32767,32767,32767,32767
730746,Start32625,34296,32767,32767,32767,32767
730780,Start32629,34227,32767,32767,32767,32767
730814,Start32630,34258,32767,32767,32767,32767
730848,Start31736,34856,32767,32767,32767,32767
730882,Start29599,37120,32767,32767,32767,32767
730916,Start27587,37876,32767,32767,32767,32767
730950,Start27005,38923,32767,32767,32767,32767
730984,Start27424,39421,32767,32767,32767,32767
731018,Start28969,34237,32767,32767,32767,32767
731052,Start29029,33372,32767,32767,32767,32767
731086,Start29871,32056,32767,32767,32767,32767
731119,Start30221,32704,32767,32767,32767,32767
731153,Start30510,32779,32767,32767,32767,32767
731187,Start30761,33165,32767,32767,32767,32767
731221,Start31069,33394,32767,32767,32767,32767
731255,Start31432,33604,32767,32767,32767,32767
731289,Start31819,33698,32767,32767,32767,32767
731323,Start32196,33745,32767,32767,32767,32767
731357,Start32522,33239,32767,32767,32767,32767
731391,Start32804,33220,32767,32767,32767,32767
731424,Start32978,32985,32767,32767,32767,32767
731458,Start33109,33124,32767,32767,32767,32767
731492,Start33204,33269,32767,32767,32767,32767
731526,Start33175,33420,32767,32767,32767,32767
731560,Start33254,33593,32767,32767,32767,32767
731594,Start33351,33285,32767,32767,32767,32767
731628,Start33398,33172,32767,32767,32767,32767
731662,Start33470,33147,32767,32767,32767,32767
731696,Start33464,33291,32767,32767,32767,32767
731729,Start33448,33534,32767,32767,32767,32767
731763,Start33433,33686,32767,32767,32767,32767
731797,Start33407,33859,32767,32767,32767,32767
731830,Start33389,33980,32767,32767,32767,32767
731864,Start33411,33995,32767,32767,32767,32767
731899,Start33401,33944,32767,32767,32767,32767
731933,Start33416,36494,32767,32767,32767,32767
731967,Start33468,36572,32767,32767,32767,32767
732001,Start33564,35509,32767,32767,32767,32767
732035,Start33602,34150,32767,32767,32767,32767
732069,Start33605,33457,32767,32767,32767,32767
732103,Start33595,33477,32767,32767,32767,32767
732137,Start33582,33612,32767,32767,32767,32767
732170,Start33585,33745,32767,32767,32767,32767
732204,Start33572,33870,32767,32767,32767,32767
732238,Start33570,33986,32767,32767,32767,32767
732272,Start33559,35011,32767,32767,32767,32767
732306,Start33561,34823,32767,32767,32767,32767
732340,Start33539,35105,32767,32767,32767,32767
732374,Start33532,34627,32767,32767,32767,32767
732408,Start33523,34079,32767,32767,32767,32767
732442,Start33517,33899,32767,32767,32767,32767
732476,Start33512,34082,32767,32767,32767,32767
732510,Start33513,35687,32767,32767,32767,32767
732543,Start33566,38142,32767,32767,32767,32767
732577,Start33587,40197,32767,32767,32767,32767
732611,Start33616,41641,32767,32767,32767,32767
732645,Start33634,42636,32767,32767,32767,32767
732679,Start33654,43578,32767,32767,32767,32767
732713,Start33657,43966,32767,32767,32767,32767
732747,Start33646,44113,32767,32767,32767,32767
732781,Start33633,44153,32767,32767,32767,32767
732815,Start33633,44253,32767,32767,32767,32767
732849,Start33630,44364,32767,32767,32767,32767
732883,Start33637,43953,32767,32767,32767,32767
732916,Start33658,43963,32767,32767,32767,32767
732950,Start33657,44108,32767,32767,32767,32767
732984,Start33661,44398,32767,32767,32767,32767
733018,Start33664,44563,32767,32767,32767,32767
733052,Start33662,44600,32767,32767,32767,32767
733086,Start33657,44671,32767,32767,32767,32767
733120,Start33671,44644,32767,32767,32767,32767
733154,Start33693,44589,32767,32767,32767,32767
733188,Start33724,45389,32767,32767,32767,32767
733222,Start33819,44654,32767,32767,32767,32767
733256,Start33866,44288,32767,32767,32767,32767
733289,Start33932,43938,32767,32767,32767,32767
733323,Start33957,43951,32767,32767,32767,32767
733357,Start33957,43840,32767,32767,32767,32767
733391,Start33942,43723,32767,32767,32767,32767
733424,Start33927,43789,32767,32767,32767,32767
733458,Start33919,43888,32767,32767,32767,32767
733492,Start33908,44039,32767,32767,32767,32767
733525,Start33869,45008,32767,32767,32767,32767
733559,Start33862,45561,32767,32767,32767,32767
733593,Start33804,44703,32767,32767,32767,32767
733627,Start33773,44905,32767,32767,32767,32767
733660,Start33713,44530,32767,32767,32767,32767
733694,Start33663,43723,32767,32767,32767,32767
733728,Start33600,44338,32767,32767,32767,32767
733762,Start33551,43822,32767,32767,32767,32767
733796,Start33521,43038,32767,32767,32767,32767
733830,Start33498,43071,32767,32767,32767,32767
733864,Start33473,42457,32767,32767,32767,32767
733898,Start33467,42952,32767,32767,32767,32767
733932,Start33427,43181,32767,32767,32767,32767
733966,Start33406,43105,32767,32767,32767,32767
734000,Start33645,40699,32767,32767,32767,32767
734033,Start33855,43048,32767,32767,32767,32767
734067,Start34491,43101,32767,32767,32767,32767
734101,Start34607,43434,32767,32767,32767,32767
734135,Start34599,41180,32767,32767,32767,32767
734169,Start33650,43220,32767,32767,32767,32767
734203,Start32862,43529,32767,32767,32767,32767
734237,Start32565,43816,32767,32767,32767,32767
734271,Start32516,43434,32767,32767,32767,32767
734305,Start32347,43043,32767,32767,32767,32767
734339,Start32607,43168,32767,32767,32767,32767
734373,Start32903,43669,32767,32767,32767,32767
734406,Start33352,40517,32767,32767,32767,32767
734440,Start34150,42325,32767,32767,32767,32767
734474,Start34488,42992,32767,32767,32767,32767
734508,Start34151,43669,32767,32767,32767,32767
734542,Start33763,41107,32767,32767,32767,32767
734576,Start32909,43522,32767,32767,32767,32767
734610,Start32120,43668,32767,32767,32767,32767
734643,Start32080,43646,32767,32767,32767,32767
734677,Start32252,43464,32767,32767,32767,32767
734711,Start32533,43109,32767,32767,32767,32767
734745,Start32855,40977,32767,32767,32767,32767
734779,Start33780,43341,32767,32767,32767,32767
734813,Start34428,43490,32767,32767,32767,32767
734847,Start34258,43712,32767,32767,32767,32767
734881,Start33991,41134,32767,32767,32767,32767
734915,Start32854,43427,32767,32767,32767,32767
734948,Start32134,43562,32767,32767,32767,32767
734982,Start32500,40885,32767,32767,32767,32767
735016,Start32757,40910,32767,32767,32767,32767
735050,Start34091,43131,32767,32767,32767,32767
735084,Start34321,43264,32767,32767,32767,32767
735118,Start33632,40456,32767,32767,32767,32767
735151,Start32819,40488,32767,32767,32767,32767
735185,Start31835,42773,32767,32767,32767,32767
735219,Start32158,42769,32767,32767,32767,32767
735253,Start33251,40275,32767,32767,32767,32767
735287,Start34006,40164,32767,32767,32767,32767
735321,Start34047,40253,32767,32767,32767,32767
735355,Start33014,39995,32767,32767,32767,32767
735389,Start32659,39809,32767,32767,32767,32767
735423,Start33573,39695,32767,32767,32767,32767
735457,Start33797,40133,32767,32767,32767,32767
735491,Start32994,40119,32767,32767,32767,32767
735524,Start32780,40268,32767,32767,32767,32767
735558,Start33530,40007,32767,32767,32767,32767
735592,Start33795,40126,32767,32767,32767,32767
735626,Start32999,40004,32767,32767,32767,32767
735660,Start32735,40161,32767,32767,32767,32767
735694,Start33564,39972,32767,32767,32767,32767
735728,Start33925,40168,32767,32767,32767,32767
735762,Start33060,40028,32767,32767,32767,32767
735796,Start32709,40194,32767,32767,32767,32767
735830,Start33597,40163,32767,32767,32767,32767
735864,Start33984,40264,32767,32767,32767,32767
735897,Start32459,40651,32767,32767,32767,32767
735931,Start32659,40200,32767,32767,32767,32767
735965,Start33583,40185,32767,32767,32767,32767
735999,Start34065,40271,32767,32767,32767,32767
736033,Start32354,39708,32767,32767,32767,32767
736067,Start33090,40072,32767,32767,32767,32767
736101,Start34501,42077,32767,32767,32767,32767
736135,Start33939,42348,32767,32767,32767,32767
736169,Start32765,42907,32767,32767,32767,32767
736203,Start32482,42103,32767,32767,32767,32767
736237,Start33129,34216,32767,32767,32767,32767
736270,Start33379,34695,32767,32767,32767,32767
736304,Start33437,35098,32767,32767,32767,32767
736338,Start33445,35561,32767,32767,32767,32767
736372,Start33407,35551,32767,32767,32767,32767
736406,Start33353,35723,32767,32767,32767,32767
736439,Start33324,35779,32767,32767,32767,32767
736473,Start33317,35761,32767,32767,32767,32767
736507,Start33332,35626,32767,32767,32767,32767
736541,Start33341,35487,32767,32767,32767,32767
736575,Start33347,35446,32767,32767,32767,32767
736609,Start33349,35358,32767,32767,32767,32767
736643,Start33341,35400,32767,32767,32767,32767
736676,Start33344,35874,32767,32767,32767,32767
736710,Start33340,35565,32767,32767,32767,32767
736744,Start33335,35467,32767,32767,32767,32767
736778,Start33351,35323,32767,32767,32767,32767
736813,Start33341,35303,32767,32767,32767,32767
736847,Start33344,35448,32767,32767,32767,32767
736881,Start33344,35453,32767,32767,32767,32767
736915,Start33343,35412,32767,32767,32767,32767
736949,Start33342,35374,32767,32767,32767,32767
736983,Start33342,35361,32767,32767,32767,32767
737017,Start33342,35352,32767,32767,32767,32767
737050,Start33342,35348,32767,32767,32767,32767
737084,Start33342,35356,32767,32767,32767,32767
737118,Start33342,35372,32767,32767,32767,32767
737152,Start33342,35399,32767,32767,32767,32767
737186,Start33342,35414,32767,32767,32767,32767
737220,Start33342,35279,32767,32767,32767,32767
737254,Start33342,35109,32767,32767,32767,32767
737288,Start33342,34894,32767,32767,32767,32767
737322,Start33342,34651,32767,32767,32767,32767
737356,Start33343,34385,32767,32767,32767,32767
737390,Start33343,34096,32767,32767,32767,32767
737423,Start33342,33805,32767,32767,32767,32767
737457,Start33342,33504,32767,32767,32767,32767
737491,Start33341,33211,32767,32767,32767,32767
737525,Start33342,32918,32767,32767,32767,32767
737560,Start33342,32630,32767,32767,32767,32767
737594,Start33343,32345,32767,32767,32767,32767
737628,Start33343,32033,32767,32767,32767,32767
737662,Start33344,31761,32767,32767,32767,32767
737697,Start33344,31453,32767,32767,32767,32767
737731,Start33344,31043,32767,32767,32767,32767
737765,Start33349,30889,32767,32767,32767,32767
737799,Start33346,30613,32767,32767,32767,32767
737833,Start33345,30354,32767,32767,32767,32767
737867,Start33357,30103,32767,32767,32767,32767
737901,Start33363,29766,32767,32767,32767,32767
737935,Start33385,29576,32767,32767,32767,32767
737968,Start33385,29401,32767,32767,32767,32767
738002,Start33395,29274,32767,32767,32767,32767
738036,Start33419,29164,32767,32767,32767,32767
738070,Start33447,29107,32767,32767,32767,32767
738104,Start33477,29070,32767,32767,32767,32767
738138,Start33502,29044,32767,32767,32767,32767
738171,Start33516,29105,32767,32767,32767,32767
738205,Start33549,29184,32767,32767,32767,32767
738239,Start33521,29319,32767,32767,32767,32767
738273,Start33476,29495,32767,32767,32767,32767
738307,Start33441,29557,32767,32767,32767,32767
738341,Start33420,29540,32767,32767,32767,32767
738375,Start33356,29719,32767,32767,32767,32767
738409,Start33272,29618,32767,32767,32767,32767
738443,Start34537,29243,32767,32767,32767,32767
738477,Start36462,28865,32767,32767,32767,32767
738511,Start37624,28884,32767,32767,32767,32767
738544,Start39124,29992,32767,32767,32767,32767
738578,Start40616,30961,32767,32767,32767,32767
738612,Start41679,31155,32767,32767,32767,32767
738646,Start43085,31804,32767,32767,32767,32767
738680,Start43538,31802,32767,32767,32767,32767
738714,Start43498,31668,32767,32767,32767,32767
738748,Start43282,31732,32767,32767,32767,32767
738782,Start42450,31397,32767,32767,32767,32767
738816,Start40922,30703,32767,32767,32767,32767
738850,Start39454,29779,32767,32767,32767,32767
738884,Start38712,29500,32767,32767,32767,32767
738917,Start37371,29357,32767,32767,32767,32767
738951,Start35922,29703,32767,32767,32767,32767
738985,Start34571,30047,32767,32767,32767,32767
739019,Start34121,30542,32767,32767,32767,32767
739053,Start33722,30522,32767,32767,32767,32767
739087,Start33410,30001,32767,32767,32767,32767
739121,Start33197,29448,32767,32767,32767,32767
739155,Start33251,29542,32767,32767,32767,32767
739189,Start33240,29075,32767,32767,32767,32767
739223,Start33154,29145,32767,32767,32767,32767
739256,Start33122,28923,32767,32767,32767,32767
739290,Start33151,29225,32767,32767,32767,32767
739324,Start33157,29328,32767,32767,32767,32767
739358,Start33131,28976,32767,32767,32767,32767
739393,Start33138,28736,32767,32767,32767,32767
739427,Start33117,28505,32767,32767,32767,32767
739460,Start33085,28399,32767,32767,32767,32767
739494,Start33073,27988,32767,32767,32767,32767
739528,Start33096,28265,32767,32767,32767,32767
739563,Start33051,27995,32767,32767,32767,32767
739599,Start33014,27523,32767,32767,32767,32767
739633,Start33031,27847,32767,32767,32767,32767
739667,Start33016,27552,32767,32767,32767,32767
739701,Start32959,27250,32767,32767,32767,32767
739735,Start32930,27097,32767,32767,32767,32767
739769,Start32890,27205,32767,32767,32767,32767
739803,Start32823,26566,32767,32767,32767,32767
739836,Start32739,26698,32767,32767,32767,32767
739870,Start32766,26955,32767,32767,32767,32767
739904,Start32688,26305,32767,32767,32767,32767
739938,Start32704,25993,32767,32767,32767,32767
739972,Start32588,26731,32767,32767,32767,32767
740006,Start32522,26096,32767,32767,32767,32767
740040,Start32556,25465,32767,32767,32767,32767
740074,Start32407,26451,32767,32767,32767,32767
740108,Start32324,26079,32767,32767,32767,32767
740142,Start32376,25385,32767,32767,32767,32767
740176,Start32203,25454,32767,32767,32767,32767
740209,Start32172,26002,32767,32767,32767,32767
740243,Start32205,25692,32767,32767,32767,32767
740277,Start32057,25529,32767,32767,32767,32767
740312,Start31997,25560,32767,32767,32767,32767
740347,Start31951,25453,32767,32767,32767,32767
740381,Start31902,25424,32767,32767,32767,32767
740415,Start31786,25566,32767,32767,32767,32767
740449,Start31737,25371,32767,32767,32767,32767
740483,Start31659,25330,32767,32767,32767,32767
740517,Start31568,25517,32767,32767,32767,32767
740551,Start31526,25300,32767,32767,32767,32767
740584,Start31503,25292,32767,32767,32767,32767
740618,Start31463,25471,32767,32767,32767,32767
740652,Start31375,25407,32767,32767,32767,32767
740686,Start31319,25207,32767,32767,32767,32767
740720,Start31270,25453,32767,32767,32767,32767
740754,Start31228,25373,32767,32767,32767,32767
740788,Start31175,26810,32767,32767,32767,32767
740822,Start31078,29399,32767,32767,32767,32767
740856,Start31014,29380,32767,32767,32767,32767
740889,Start30885,27974,32767,32767,32767,32767
740923,Start30739,26625,32767,32767,32767,32767
740957,Start30708,24565,32767,32767,32767,32767
740991,Start30739,23908,32767,32767,32767,32767
741025,Start30711,24932,32767,32767,32767,32767
741059,Start30716,24789,32767,32767,32767,32767
741093,Start30674,24853,32767,32767,32767,32767
741127,Start30676,25339,32767,32767,32767,32767
741162,Start30659,24737,32767,32767,32767,32767
741196,Start30622,25256,32767,32767,32767,32767
741230,Start30628,24723,32767,32767,32767,32767
741264,Start30593,24661,32767,32767,32767,32767
741298,Start30603,24739,32767,32767,32767,32767
741332,Start30569,24814,32767,32767,32767,32767
741366,Start30591,24356,32767,32767,32767,32767
741400,Start30595,24551,32767,32767,32767,32767
741434,Start30583,24263,32767,32767,32767,32767
741468,Start30573,24599,32767,32767,32767,32767
741502,Start30611,24920,32767,32767,32767,32767
741536,Start30568,24357,32767,32767,32767,32767
741570,Start30376,24918,32767,32767,32767,32767
741604,Start28480,23917,32767,32767,32767,32767
741637,Start26248,24747,32767,32767,32767,32767
741671,Start24137,23238,32767,32767,32767,32767
741705,Start21493,24089,32767,32767,32767,32767
741739,Start19835,22700,32767,32767,32767,32767
741773,Start17872,21616,32767,32767,32767,32767
741806,Start16758,21502,32767,32767,32767,32767
741841,Start17006,20371,32767,32767,32767,32767
741875,Start15337,20518,32767,32767,32767,32767
741909,Start15051,20378,32767,32767,32767,32767
741943,Start14717,19865,32767,32767,32767,32767
741977,Start12464,20727,32767,32767,32767,32767
742011,Start11563,20776,32767,32767,32767,32767
742045,Start11201,20496,32767,32767,32767,32767
742078,Start9101,21057,32767,32767,32767,32767
742112,Start9083,20903,32767,32767,32767,32767
742146,Start9495,20338,32767,32767,32767,32767
742179,Start8405,21034,32767,32767,32767,32767
742213,Start9503,20551,32767,32767,32767,32767
742247,Start9944,19765,32767,32767,32767,32767
742281,Start10307,20493,32767,32767,32767,32767
742315,Start11789,19626,32767,32767,32767,32767
742349,Start12103,20143,32767,32767,32767,32767
742382,Start12821,20304,32767,32767,32767,32767
742416,Start16479,19714,32767,32767,32767,32767
742450,Start18749,20479,32767,32767,32767,32767
742483,Start21534,20166,32767,32767,32767,32767
742517,Start22874,19982,32767,32767,32767,32767
742551,Start25870,20291,32767,32767,32767,32767
742584,Start27182,19823,32767,32767,32767,32767
742618,Start27195,20318,32767,32767,32767,32767
742652,Start27416,19801,32767,32767,32767,32767
742685,Start26560,19401,32767,32767,32767,32767
742719,Start24574,19508,32767,32767,32767,32767
742753,Start22969,19133,32767,32767,32767,32767
742787,Start20758,18879,32767,32767,32767,32767
742821,Start18008,19516,32767,32767,32767,32767
742855,Start17374,18247,32767,32767,32767,32767
742889,Start16980,17184,32767,32767,32767,32767
742923,Start15743,17628,32767,32767,32767,32767
742957,Start16702,16693,32767,32767,32767,32767
742991,Start13835,17859,32767,32767,32767,32767
743025,Start12734,19512,32767,32767,32767,32767
743058,Start10670,21402,32767,32767,32767,32767
743092,Start11173,20731,32767,32767,32767,32767
743126,Start9392,20306,32767,32767,32767,32767
743160,Start11152,18247,32767,32767,32767,32767
743194,Start9289,18853,32767,32767,32767,32767
743228,Start10246,18275,32767,32767,32767,32767
743262,Start9030,18560,32767,32767,32767,32767
743296,Start10115,18365,32767,32767,32767,32767
743330,Start9593,18639,32767,32767,32767,32767
743364,Start10759,18186,32767,32767,32767,32767
743398,Start9311,19736,32767,32767,32767,32767
743431,Start11081,19014,32767,32767,32767,32767
743465,Start11273,20363,32767,32767,32767,32767
743499,Start14369,20002,32767,32767,32767,32767
743533,Start17896,19188,32767,32767,32767,32767
743567,Start21264,19018,32767,32767,32767,32767
743601,Start22705,18572,32767,32767,32767,32767
743634,Start25761,17670,32767,32767,32767,32767
743668,Start26931,16692,32767,32767,32767,32767
743702,Start26682,16140,32767,32767,32767,32767
743736,Start27220,16130,32767,32767,32767,32767
743770,Start27538,16267,32767,32767,32767,32767
743804,Start27643,15944,32767,32767,32767,32767
743838,Start27678,16226,32767,32767,32767,32767
743872,Start27616,16301,32767,32767,32767,32767
743906,Start27445,15589,32767,32767,32767,32767
743940,Start27343,15815,32767,32767,32767,32767
